Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,Chrome 97.0.4692.99,,,2022-01-30 13:24:33,2022-01-30 13:25:05,31.909s,PASSED
,,,,,,,
Test Cases/Universal/Login/TC-1 Login with Moviestar,Chrome 97.0.4692.99,,,2022-01-30 13:24:34,2022-01-30 13:25:05,31.580s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-30 13:24:34,2022-01-30 13:24:36,1.366s,PASSED
"setViewPortSize(1920, 1080)",Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.129s,PASSED
"System.setProperty(""webdriver.chrome.driver"", ""/home/knoldus/Downloads/chromedriver_linux64/chromedriver"")",Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.001s,PASSED
options = new org.openqa.selenium.chrome.ChromeOptions(),Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.011s,PASSED
"options.addArguments(""start_maximized"")",Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.002s,PASSED
"options.addArguments(""disable-infobars"")",Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.001s,PASSED
"options.addArguments(""disable-extensions"")",Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.000s,PASSED
"options.addArguments(""--headless"")",Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.001s,PASSED
"options.addArguments(""--window-size=1920,1080"")",Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:36,0.001s,PASSED
navigateToUrl(url),Chrome 97.0.4692.99,,,2022-01-30 13:24:36,2022-01-30 13:24:52,15.993s,PASSED
delay(5),Chrome 97.0.4692.99,,,2022-01-30 13:24:52,2022-01-30 13:24:57,5.053s,PASSED
maximizeWindow(),Chrome 97.0.4692.99,,,2022-01-30 13:24:57,2022-01-30 13:24:57,0.124s,PASSED
"if (verifyTextPresent(""REGISTER / LOGIN"", true, STOP_ON_FAILURE))",Chrome 97.0.4692.99,,,2022-01-30 13:24:57,2022-01-30 13:25:05,8.360s,PASSED
