Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,Chrome 97.0.4692.99,,,2022-01-30 13:46:25,2022-01-30 13:47:05,39.804s,PASSED
,,,,,,,
Test Cases/Universal/Login/TC-1 Login with Moviestar,Chrome 97.0.4692.99,,,2022-01-30 13:46:26,2022-01-30 13:47:05,39.393s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-30 13:46:26,2022-01-30 13:46:28,1.707s,PASSED
"setViewPortSize(1920, 1080)",Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.131s,PASSED
"System.setProperty(""webdriver.chrome.driver"", ""/home/knoldus/Downloads/chromedriver_linux64/chromedriver"")",Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.001s,PASSED
options = new org.openqa.selenium.chrome.ChromeOptions(),Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.009s,PASSED
"options.addArguments(""start_maximized"")",Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.003s,PASSED
"options.addArguments(""disable-infobars"")",Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.001s,PASSED
"options.addArguments(""disable-extensions"")",Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.001s,PASSED
"options.addArguments(""--headless"")",Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.000s,PASSED
"options.addArguments(""--window-size=1920,1080"")",Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:28,0.000s,PASSED
navigateToUrl(url),Chrome 97.0.4692.99,,,2022-01-30 13:46:28,2022-01-30 13:46:44,16.094s,PASSED
delay(5),Chrome 97.0.4692.99,,,2022-01-30 13:46:44,2022-01-30 13:46:49,5.125s,PASSED
maximizeWindow(),Chrome 97.0.4692.99,,,2022-01-30 13:46:49,2022-01-30 13:46:50,0.166s,PASSED
"if (verifyTextPresent(""REGISTER / LOGIN"", true, STOP_ON_FAILURE))",Chrome 97.0.4692.99,,,2022-01-30 13:46:50,2022-01-30 13:47:05,15.716s,PASSED
